tsne_1,tsne_2,label
-36.77049,0.4507335,V
-30.77195,0.75851154,V
-31.60819,0.6410871,V
-31.26336,0.14256468,V
-31.610603,-1.3258554,V
-30.707418,-3.56826,V
-29.656693,-6.8018174,V
-30.263233,-7.4125752,V
-37.073677,1.166781,V
-31.56459,0.29170972,V
-31.235443,-0.6882622,V
-30.440014,-3.8355389,V
-36.695156,1.3688922,V
-31.012175,-0.60632414,V
-30.428705,-5.2563996,V
-36.4787,2.1392689,V
-36.775143,-0.25882047,V
-31.659555,0.24782602,V
-31.331148,-0.12299853,V
-30.729406,-4.0695367,V
-30.264664,-6.4462347,V
-36.271854,2.003528,V
-31.053368,-1.2966603,V
-30.87999,-3.3900046,V
-30.730268,-4.793353,V
-30.09189,-5.709579,V
-32.10604,-1.5634103,V
-29.361855,-5.1955166,V
-30.308937,-7.1548753,V
-37.86392,1.0280331,V
-35.507248,2.0801435,V
-38.204815,0.2688361,V
16.905815,-20.748476,W
16.4353,-20.402763,W
12.292759,-19.230629,W
16.818987,-26.39079,W
12.678584,-27.621168,W
16.856258,-20.74266,W
11.653499,-19.615356,W
17.623953,-25.897457,W
11.671262,-27.209324,W
12.547002,-19.445198,W
18.71467,-25.46173,W
14.025742,-26.168964,W
13.243431,-18.751644,W
17.900429,-25.953058,W
13.027406,-27.293468,W
14.964263,-19.58493,W
11.109081,-20.314516,W
11.168485,-27.039396,W
18.268787,-25.451977,W
12.054575,-26.34308,W
19.365864,-24.81802,W
14.035938,-26.808325,W
16.035986,-20.080887,W
16.53505,-25.442211,W
10.923613,-27.196423,W
18.942356,-23.796051,W
10.824403,-27.05897,W
19.292334,-25.076727,W
11.522393,-25.813093,W
11.459084,-19.19139,W
16.600653,-26.147913,W
9.936011,-26.987473,W
10.829663,-20.010468,W
12.730102,-27.69367,W
15.633847,-19.82602,W
12.208934,-18.721458,W
16.232529,-26.611238,W
15.420157,-19.704422,W
10.289842,-20.076748,W
12.807159,-26.578081,W
13.021136,-18.865929,W
10.790617,-26.501139,W
11.092406,-19.422716,W
11.663628,-26.300152,W
10.953393,-19.607847,W
19.011518,-25.608984,W
12.758461,-26.006718,W
10.373597,-20.349909,W
17.224268,-26.54148,W
12.104952,-25.462463,W
10.629592,-19.685562,W
16.958656,-25.401379,W
16.42286,-26.625504,W
12.047666,-26.914852,W
12.421057,-19.103212,W
17.983414,-25.43612,W
16.366352,-20.325394,W
13.202537,-19.573338,W
14.574639,-26.734238,W
14.986478,-19.50197,W
10.6784525,-20.18915,W
14.404547,-26.006649,W
13.557191,-19.381338,W
18.931969,-25.433254,W
13.300866,-27.12388,W
13.987491,-18.677395,W
11.548673,-26.888763,W
16.153502,-20.074484,W
19.534157,-24.538618,W
11.991676,-26.043945,W
11.077485,-19.871584,W
15.579334,-26.831774,W
12.259287,-27.515974,W
10.033774,-26.994343,W
15.94142,-25.881205,W
16.036623,-25.35294,W
12.75409,-19.723476,W
18.523449,-25.175299,W
19.209229,-25.76136,W
12.986641,-26.98325,W
19.188574,-25.043444,W
15.332941,-26.835459,W
10.875653,-27.375454,W
10.125951,-20.104782,W
17.225216,-25.470987,W
10.714789,-19.19897,W
14.864633,-19.049751,W
10.16476,-20.668842,W
12.575616,-26.967035,W
18.794893,-24.776922,W
15.622032,-27.013723,W
14.699235,-19.214207,W
12.237696,-20.00428,W
13.269178,-19.859669,W
17.64252,-26.105074,W
12.362129,-27.464163,W
13.471294,-19.405409,W
19.429531,-25.069473,W
13.701214,-19.656702,W
17.688477,-25.899466,W
15.150921,-19.702724,W
10.438697,-20.098707,W
15.961993,-26.692768,W
16.386333,-20.311108,W
16.118834,-20.126492,W
10.811057,-19.972366,W
17.1174,-25.945402,W
12.693401,-27.581373,W
11.617829,-27.347555,W
11.042043,-27.253595,W
14.95845,-19.667543,W
13.7976465,-18.65574,W
17.2416,-26.091808,W
13.096538,-19.298412,W
18.24705,-25.53106,W
15.813787,-19.91499,W
11.305845,-19.80236,W
9.878795,-26.95917,W
16.566324,-25.85605,W
9.840998,-26.988636,W
12.58502,-19.888388,W
18.144514,-25.626057,W
11.366184,-26.434092,W
13.190719,-19.479273,W
18.755749,-24.734518,W
-50.853245,-16.867344,X
-51.416405,-16.230024,X
-45.744495,-14.752586,X
-51.64044,-16.343418,X
-47.13809,-13.263266,X
-47.412804,-13.447854,X
-47.68393,-14.146468,X
-46.389057,-14.571439,X
-47.29112,-13.167898,X
-46.930702,-14.291733,X
-46.901752,-13.010482,X
-49.860504,-12.47336,X
-49.037483,-12.426503,X
-50.923134,-12.468592,X
-49.03265,-16.462416,X
-51.410233,-15.669869,X
-46.663143,-13.516409,X
-48.984325,-12.789744,X
-49.23091,-13.071809,X
-50.30996,-12.29353,X
-48.10551,-16.179066,X
-49.7295,-16.69863,X
-50.035843,-16.955114,X
-50.899292,-15.858056,X
-49.476902,-11.769123,X
-51.029602,-12.25741,X
-51.946556,-13.948341,X
-49.249626,-12.486578,X
-51.020714,-12.525219,X
-46.367233,-13.723652,X
-48.24482,-13.603906,X
-47.312386,-14.988863,X
-47.46943,-13.225902,X
-47.37833,-14.579657,X
-47.58214,-13.939582,X
-46.56917,-14.760737,X
-46.633667,-14.748756,X
-46.50227,-14.065834,X
-46.09452,-14.723962,X
-48.490547,-16.144567,X
-50.485214,-16.835875,X
-51.138546,-16.794598,X
-51.140007,-16.607185,X
-51.69547,-15.988713,X
-51.814713,-13.197642,X
-50.28057,-16.67081,X
-49.742355,-16.9454,X
-50.636024,-16.260103,X
-45.660343,-14.715325,X
-51.822285,-14.614417,X
-45.91799,-14.568385,X
-46.74357,-14.113559,X
-45.948612,-14.554958,X
-52.066013,-15.73079,X
-51.436447,-16.1562,X
-50.81583,-17.240257,X
-51.140915,-12.950533,X
-50.662113,-15.740874,X
-50.887863,-16.736942,X
-46.11817,-14.141764,X
-50.843464,-12.565456,X
-50.437145,-12.544385,X
-51.058372,-12.273911,X
-51.222084,-12.4213295,X
-51.43367,-16.366041,X
-51.351128,-16.433676,X
-50.381893,-16.581646,X
-45.930084,-14.216784,X
-47.478226,-13.241309,X
-49.050114,-13.274631,X
-46.75306,-14.554538,X
-49.374855,-12.194186,X
-49.837925,-16.790186,X
-51.380013,-14.977117,X
-51.08372,-12.32925,X
-49.889324,-16.484701,X
-51.785873,-13.519228,X
-48.803123,-12.964077,X
-50.07201,-12.5638075,X
-21.121973,-15.962837,Y
-16.982004,-21.509344,Y
-21.793764,-16.528917,Y
-20.42346,-49.889694,Y
-17.16624,-19.76945,Y
-16.61761,-20.909393,Y
-17.474522,-21.252096,Y
-16.726362,-20.701372,Y
-22.966604,-21.469215,Y
-17.89074,-22.8522,Y
-19.07627,-23.317886,Y
-19.409239,-16.026527,Y
-19.264584,-15.990718,Y
-19.922081,-15.992356,Y
-20.20222,-16.492805,Y
-19.890076,-18.042768,Y
-21.66331,-17.964499,Y
-21.40233,-17.132359,Y
-21.001793,-22.750942,Y
-19.263062,-23.115267,Y
-19.114162,-16.76002,Y
-20.177788,-23.318878,Y
-18.161905,-22.37726,Y
-17.450863,-20.621496,Y
-17.609175,-20.275793,Y
-18.859043,-16.199324,Y
-19.029203,-16.788885,Y
-22.74339,-18.69985,Y
-22.535976,-19.724081,Y
-23.20805,-20.409937,Y
-18.008362,-22.559076,Y
-20.790653,-23.196432,Y
-20.453114,-17.143175,Y
-22.09581,-19.164265,Y
-23.046833,-20.25713,Y
-18.502487,-22.536272,Y
-19.07841,-16.577803,Y
-20.359072,-17.445978,Y
-22.135883,-19.231663,Y
-22.919691,-20.888363,Y
-17.592262,-20.857172,Y
-17.928368,-21.628195,Y
-18.708567,-23.075022,Y
-20.388062,-23.553253,Y
-20.184614,-17.680027,Y
-21.406076,-17.727299,Y
-22.679583,-20.736042,Y
-17.34408,-20.135061,Y
-17.698112,-21.62841,Y
-18.993223,-22.85748,Y
-17.98897,-21.618006,Y
-20.866827,-18.694809,Y
-22.289833,-18.633314,Y
-23.160696,-19.044634,Y
-23.061481,-19.422289,Y
-22.917469,-19.465408,Y
-22.656378,-19.003819,Y
-22.96333,-19.138111,Y
-20.967415,-17.075666,Y
-20.721962,-17.029766,Y
-19.36587,-20.635815,Y
-17.381498,-20.231995,Y
-17.36398,-20.228943,Y
-17.88122,-22.679174,Y
-19.23119,-16.415058,Y
-20.652588,-16.900652,Y
-19.367834,-17.058558,Y
-22.391514,-18.877644,Y
-22.458578,-20.023829,Y
-17.492374,-20.582523,Y
-23.536648,-19.144888,Y
-20.111673,-22.5971,Y
-19.619076,-23.01492,Y
-18.221943,-22.163017,Y
-18.74497,-22.441086,Y
-17.42153,-19.900139,Y
-22.689814,-21.179173,Y
-18.25483,-22.304918,Y
-19.865025,-23.337517,Y
-20.987421,-23.473875,Y
-20.3969,-17.262222,Y
-21.888227,-18.364313,Y
-22.532642,-19.409742,Y
-21.33528,-17.392534,Y
-22.089638,-18.751217,Y
-22.854525,-21.094654,Y
-18.127045,-22.093496,Y
-19.338026,-23.085669,Y
-19.772022,-17.165836,Y
-22.121666,-18.929232,Y
-22.928885,-20.134977,Y
-22.452179,-17.771864,Y
-22.59362,-23.08808,Y
-20.906614,-23.333757,Y
-19.916199,-16.216595,Y
-21.715921,-23.345573,Y
-21.41138,-23.453148,Y
-22.35616,-23.181482,Y
-20.766207,-23.469715,Y
-18.220057,-21.636759,Y
9.537004,-51.54709,Z
13.461466,-52.43678,Z
9.754483,-56.265648,Z
13.78435,-58.363438,Z
10.612968,-50.916386,Z
8.967785,-54.96474,Z
13.308669,-57.430008,Z
9.148697,-55.206318,Z
13.065409,-58.34226,Z
13.8022995,-58.31713,Z
13.443369,-52.75451,Z
8.845884,-55.190937,Z
9.896672,-56.109566,Z
13.279276,-57.657417,Z
14.361883,-53.49966,Z
10.203777,-56.84409,Z
13.04168,-58.62589,Z
10.302376,-51.174614,Z
14.138192,-54.032692,Z
10.658171,-56.43389,Z
14.1169615,-58.08659,Z
14.52171,-54.207565,Z
13.5305195,-57.608013,Z
8.970401,-54.92473,Z
12.688613,-51.007954,Z
11.085297,-57.154625,Z
11.893512,-51.3514,Z
12.10915,-57.460953,Z
12.76267,-51.664158,Z
11.505081,-57.036564,Z
11.14253,-51.2326,Z
10.243837,-56.402218,Z
10.595967,-51.039665,Z
8.954215,-54.772644,Z
14.07716,-58.198902,Z
11.401394,-56.994476,Z
11.747247,-50.98459,Z
10.400396,-56.60901,Z
10.243676,-51.11824,Z
9.266442,-52.759605,Z
12.342592,-57.69265,Z
10.313726,-51.2723,Z
13.561498,-53.54909,Z
9.117211,-54.953533,Z
11.52199,-51.050224,Z
10.955871,-56.846584,Z
11.55469,-51.262714,Z
9.121621,-54.717182,Z
12.861119,-58.36753,Z
12.848821,-51.859898,Z
10.644654,-57.14488,Z
9.0975065,-51.91962,Z
12.660653,-51.51673,Z
8.804307,-54.484562,Z
11.86452,-57.411144,Z
8.98766,-51.8161,Z
10.778209,-51.142708,Z
8.786056,-53.698467,Z
9.970297,-51.23729,Z
13.028798,-51.48526,Z
11.86381,-57.336773,Z
14.303227,-53.598324,Z
11.389954,-55.804123,Z
8.849981,-54.85592,Z
8.545698,-51.58449,Z
8.62851,-52.578465,Z
13.453859,-58.396812,Z
11.60292,-51.477726,Z
8.790408,-54.605507,Z
13.273061,-57.97172,Z
13.421501,-52.202705,Z
13.267372,-57.86624,Z
8.772377,-53.583443,Z
10.21341,-51.13904,Z
9.580867,-55.768448,Z
12.172857,-51.1989,Z
11.613044,-56.873756,Z
8.6902,-53.500446,Z
13.119962,-57.947983,Z
13.465483,-52.1485,Z
13.260465,-51.79866,Z
14.376291,-54.137604,Z
12.715481,-57.426613,Z
14.36076,-53.40725,Z
13.295867,-57.94319,Z
13.581998,-52.461155,Z
10.913285,-57.48419,Z
10.169553,-51.13447,Z
13.527163,-52.622116,Z
10.595282,-57.427185,Z
11.955825,-50.786907,Z
13.051335,-57.81766,Z
14.304831,-53.259735,Z
14.227961,-55.21865,Z
10.39142,-57.281433,Z
9.612057,-51.99325,Z
8.48158,-52.147804,Z
8.273929,-51.69835,Z
11.466938,-51.768353,Z
12.888093,-51.93407,Z
